Date,Home_Team,Away_Team,game_id_number
2025/01/17,LIU,Wisconsin,6344207
2025/01/17,Notre Dame,Minnesota,6344239
2025/01/17,Michigan Tech,Minnesota St.,6344929
2025/01/17,Western Mich.,North Dakota,6344930
2025/01/17,Lindenwood,Augustana (SD),6344931
2025/01/17,Northern Mich.,Bemidji St.,6344932
2025/01/17,St. Thomas (MN),Lake Superior St.,6344935
2025/01/17,Arizona St.,St. Cloud St.,6344934
2025/01/17,Minn. Duluth,Colorado Col.,6344922
2025/01/18,Clarkson,Brown,6344941
2025/01/18,Air Force,Army West Point,6344946
2025/01/18,Harvard,Union (NY),6344940
2025/01/18,Canisius,Penn St.,6344198
2025/01/18,Notre Dame,Minnesota,6344240
2025/01/18,Northeastern,Vermont,6344937
2025/01/18,Holy Cross,Bentley,6344942
2025/01/18,Stonehill,UMass Lowell,6344943
2025/01/18,New Hampshire,Boston U.,6344955
2025/01/18,LIU,Wisconsin,6344208
2025/01/18,Boston College,Providence,6344938
2025/01/18,Merrimack,Massachusetts,6344939
2025/01/18,Arizona St.,St. Cloud St.,6344944
2025/01/18,Cornell,Quinnipiac,6344951
2025/01/18,American Int'l,Sacred Heart,6344952
2025/01/18,UConn,Maine,6344954
2025/01/18,Dartmouth,Rensselaer,6344956
2025/01/18,Mercyhurst,Niagara,6344957
2025/01/18,Colgate,Princeton,6344958
2025/01/18,St. Lawrence,Yale,6344959
2025/01/18,RIT,Robert Morris,6344953
2025/01/18,Omaha,Miami (OH),6344960
2025/01/18,Michigan Tech,Minnesota St.,6344947
2025/01/18,Western Mich.,North Dakota,6344948
2025/01/18,Lindenwood,Augustana (SD),6344949
2025/01/18,Northern Mich.,Bemidji St.,6344950
2025/01/18,Bowling Green,Ferris St.,6344961
2025/01/18,St. Thomas (MN),Lake Superior St.,6344963
2025/01/18,Michigan,Michigan St.,6348410
2025/01/18,Minn. Duluth,Colorado Col.,6344945
2025/01/18,Alas. Fairbanks,Alas. Anchorage,6344962
2025/01/21,Bentley,American Int'l,6344964
2025/01/21,St. Anselm,Stonehill,6344965
2025/01/21,Brown,Merrimack,6344966
2025/01/24,Canisius,American Int'l,6344968
2025/01/24,UConn,Quinnipiac,6344332
2025/01/24,Ohio St.,Penn St.,6344199
2025/01/24,Minnesota,Michigan St.,6344241
2025/01/24,Alas. Fairbanks,Massachusetts,6344967
2025/01/24,Harvard,Cornell,6344969
2025/01/24,Clarkson,St. Lawrence,6344970
2025/01/24,Army West Point,Robert Morris,6344971
2025/01/24,Miami (OH),Western Mich.,6344973
2025/01/24,Dartmouth,Colgate,6344974
2025/01/24,Boston College,Boston U.,6344975
2025/01/24,Vermont,New Hampshire,6344977
2025/01/24,Niagara,RIT,6344979
2025/01/24,Lindenwood,Notre Dame,6345279
2025/01/24,Northern Mich.,Michigan Tech,6344980
2025/01/24,Minnesota St.,Ferris St.,6344981
2025/01/24,Providence,UMass Lowell,6344983
2025/01/24,Yale,Sacred Heart,6344331
2025/01/24,Augustana (SD),Bowling Green,6344984
2025/01/24,Michigan,Wisconsin,6344265
2025/01/24,St. Cloud St.,Omaha,6344978
2025/01/24,Denver,Minn. Duluth,6344982
2025/01/24,Holy Cross,Air Force,6344972
2025/01/24,Colorado Col.,Arizona St.,6344976
2025/01/25,Canisius,American Int'l,6344990
2025/01/25,Yale,Quinnipiac,6344333
2025/01/25,UMass Lowell,Providence,6344986
2025/01/25,Ohio St.,Penn St.,6344200
2025/01/25,Army West Point,Robert Morris,6344989
2025/01/25,Niagara,RIT,6344993
2025/01/25,Minnesota,Michigan St.,6344242
2025/01/25,Alas. Fairbanks,Massachusetts,6344988
2025/01/25,Union (NY),Rensselaer,6344995
2025/01/25,Miami (OH),Western Mich.,6344994
2025/01/25,Lindenwood,Notre Dame,6345280
2025/01/25,Michigan Tech,Northern Mich.,6344997
2025/01/25,Minnesota St.,Ferris St.,6344998
2025/01/25,Dartmouth,Cornell,6345000
2025/01/25,Merrimack,Northeastern,6344985
2025/01/25,Holy Cross,Air Force,6344991
2025/01/25,Colorado Col.,Arizona St.,6344992
2025/01/25,Vermont,New Hampshire,6345004
2025/01/25,St. Lawrence,Clarkson,6345001
2025/01/25,Harvard,Colgate,6345002
2025/01/25,Bentley,Princeton,6345003
2025/01/25,Boston U.,Boston College,6344987
2025/01/25,Bemidji St.,St. Thomas (MN),6344996
2025/01/25,Denver,Minn. Duluth,6344999
2025/01/25,Augustana (SD),Bowling Green,6345006
2025/01/25,UConn,Sacred Heart,6344334
2025/01/25,St. Cloud St.,Omaha,6345005
2025/01/25,Michigan,Wisconsin,6344266
2025/01/26,Stonehill,Brown,6345007
2025/01/26,Bentley,Princeton,6345009
2025/01/26,Bemidji St.,St. Thomas (MN),6345008
2025/01/30,Michigan St.,Ohio St.,6344303
2025/01/31,Stonehill,LIU,6345015
2025/01/31,Yale,Union (NY),6345017
2025/01/31,Mercyhurst,Robert Morris,6345018
2025/01/31,Michigan St.,Ohio St.,6344304
2025/01/31,Penn St.,Michigan,6344267
2025/01/31,UMass Lowell,Boston College,6345013
2025/01/31,Merrimack,Massachusetts,6345014
2025/01/31,Cornell,St. Lawrence,6345016
2025/01/31,Quinnipiac,Dartmouth,6345010
2025/01/31,UConn,Providence,6345019
2025/01/31,Colgate,Clarkson,6345020
2025/01/31,Northeastern,Maine,6345021
2025/01/31,New Hampshire,Boston U.,6345022
2025/01/31,Brown,Rensselaer,6345023
2025/01/31,Princeton,Harvard,6345024
2025/01/31,Sacred Heart,Niagara,6345025
2025/01/31,Arizona St.,Miami (OH),6345026
2025/01/31,Bowling Green,Northern Mich.,6345030
2025/01/31,Wisconsin,Minnesota,6344243
2025/01/31,St. Thomas (MN),Minnesota St.,6345027
2025/01/31,Lake Superior St.,Augustana (SD),6345028
2025/01/31,Ferris St.,Bemidji St.,6345029
2025/01/31,North Dakota,St. Cloud St.,6345033
2025/01/31,Omaha,Denver,6345011
2025/01/31,Western Mich.,Colorado Col.,6345012
2025/01/31,RIT,Air Force,6345034
2025/01/31,Alas. Anchorage,Alas. Fairbanks,6345031
2025/02/01,Stonehill,LIU,6345038
2025/02/01,Providence,UConn,6345035
2025/02/01,Brown,Union (NY),6345040
2025/02/01,Sacred Heart,Niagara,6345041
2025/02/01,Penn St.,Michigan,6344213
2025/02/01,Wisconsin,Minnesota,6344244
2025/02/01,Merrimack,UMass Lowell,6345044
2025/02/01,Bowling Green,Northern Mich.,6345048
2025/02/01,North Dakota,St. Cloud St.,6345043
2025/02/01,Colgate,St. Lawrence,6345050
2025/02/01,Cornell,Clarkson,6345051
2025/02/01,Princeton,Dartmouth,6345053
2025/02/01,Yale,Rensselaer,6345054
2025/02/01,Mercyhurst,Robert Morris,6345052
2025/02/01,RIT,Air Force,6345042
2025/02/01,Arizona St.,Miami (OH),6345055
2025/02/01,Lake Superior St.,Augustana (SD),6345045
2025/02/01,Ferris St.,Bemidji St.,6345046
2025/02/01,Minnesota St.,St. Thomas (MN),6345047
2025/02/01,Canisius,Holy Cross,6345049
2025/02/01,Omaha,Denver,6345036
2025/02/01,Western Mich.,Colorado Col.,6345037
2025/02/01,Alas. Anchorage,Alas. Fairbanks,6345056
2025/02/02,Canisius,Holy Cross,6345058
2025/02/02,Massachusetts,Maine,6345057
2025/02/03,Boston U.,Harvard,6345059
2025/02/03,Northeastern,Boston College,6345060
2025/02/04,Army West Point,Bentley,6345061
2025/02/06,Brown,Yale,6345062
2025/02/06,Lindenwood,LIU,6345063
2025/02/07,Massachusetts,UConn,6345064
2025/02/07,American Int'l,Mercyhurst,6345070
2025/02/07,St. Cloud St.,Western Mich.,6345072
2025/02/07,Michigan,Michigan St.,6344268
2025/02/07,Rensselaer,Cornell,6345067
2025/02/07,Air Force,Canisius,6345068
2025/02/07,Robert Morris,Bentley,6345069
2025/02/07,St. Lawrence,Quinnipiac,6345066
2025/02/07,Sacred Heart,Army West Point,6345071
2025/02/07,Maine,Providence,6345074
2025/02/07,Harvard,Dartmouth,6345075
2025/02/07,Union (NY),Colgate,6345076
2025/02/07,Clarkson,Princeton,6345077
2025/02/07,Boston College,New Hampshire,6345079
2025/02/07,Boston U.,Merrimack,6345073
2025/02/07,Ohio St.,Notre Dame,6344305
2025/02/07,Holy Cross,RIT,6345080
2025/02/07,Bemidji St.,Michigan Tech,6345084
2025/02/07,St. Thomas (MN),Bowling Green,6345083
2025/02/07,Northern Mich.,Lake Superior St.,6345085
2025/02/07,Vermont,UMass Lowell,6345065
2025/02/07,Lindenwood,LIU,6345087
2025/02/07,Penn St.,Wisconsin,6344214
2025/02/07,Augustana (SD),Minnesota St.,6345081
2025/02/07,Colorado Col.,North Dakota,6345082
2025/02/07,Minn. Duluth,Omaha,6345086
2025/02/07,Denver,Arizona St.,6345078
2025/02/08,UMass Lowell,UConn,6345089
2025/02/08,American Int'l,Mercyhurst,6345091
2025/02/08,Sacred Heart,Army West Point,6345092
2025/02/08,Air Force,Canisius,6345090
2025/02/08,Holy Cross,RIT,6345094
2025/02/08,Bemidji St.,Michigan Tech,6345095
2025/02/08,Maine,Providence,6345088
2025/02/08,Robert Morris,Bentley,6345097
2025/02/08,St. Cloud St.,Western Mich.,6345098
2025/02/08,Ohio St.,Notre Dame,6344306
2025/02/08,Northern Mich.,Lake Superior St.,6345101
2025/02/08,Union (NY),Cornell,6345103
2025/02/08,Penn St.,Wisconsin,6344215
2025/02/08,Clarkson,Quinnipiac,6345102
2025/02/08,Merrimack,New Hampshire,6345106
2025/02/08,Rensselaer,Colgate,6345104
2025/02/08,St. Lawrence,Princeton,6345105
2025/02/08,Denver,Arizona St.,6345093
2025/02/08,Augustana (SD),Minnesota St.,6345099
2025/02/08,Colorado Col.,North Dakota,6345100
2025/02/08,St. Thomas (MN),Bowling Green,6345107
2025/02/08,Michigan St.,Michigan,6344269
2025/02/08,Minn. Duluth,Omaha,6345108
2025/02/08,Alas. Anchorage,Alas. Fairbanks,6345096
2025/02/09,Yale,Brown,6345109
2025/02/10,Northeastern,Harvard,6345271
2025/02/10,Boston U.,Boston College,6345272
2025/02/11,Canisius,Niagara,6345110
2025/02/12,Alas. Anchorage,UConn,6345111
2025/02/13,Mercyhurst,Holy Cross,6345140
2025/02/14,Alas. Anchorage,LIU,6345115
2025/02/14,Robert Morris,Niagara,6345117
2025/02/14,Mercyhurst,Holy Cross,6345116
2025/02/14,Notre Dame,Penn St.,6344201
2025/02/14,Plymouth St.,Stonehill,6345121
2025/02/14,Harvard,St. Lawrence,6345119
2025/02/14,Canisius,Bentley,6345118
2025/02/14,Massachusetts,Boston College,6345114
2025/02/14,UMass Lowell,Northeastern,6345112
2025/02/14,Minnesota,Michigan,6344245
2025/02/14,Wisconsin,Ohio St.,6344307
2025/02/14,Quinnipiac,Union (NY),6345120
2025/02/14,Colgate,Yale,6345129
2025/02/14,Omaha,Western Mich.,6345122
2025/02/14,Cornell,Brown,6345130
2025/02/14,Boston U.,Providence,6345124
2025/02/14,Princeton,Rensselaer,6345128
2025/02/14,New Hampshire,Maine,6345126
2025/02/14,Dartmouth,Clarkson,6345125
2025/02/14,Vermont,Merrimack,6345123
2025/02/14,American Int'l,RIT,6345131
2025/02/14,Lake Superior St.,Ferris St.,6381273
2025/02/14,Michigan Tech,Augustana (SD),6345133
2025/02/14,Arizona St.,Minn. Duluth,6345134
2025/02/14,Alas. Fairbanks,Lindenwood,6345135
2025/02/14,North Dakota,Denver,6345113
2025/02/14,Miami (OH),Colorado Col.,6345127
2025/02/14,Army West Point,Air Force,6345132
2025/02/15,Alas. Anchorage,LIU,6345141
2025/02/15,Alas. Fairbanks,Lindenwood,6345142
2025/02/15,Canisius,Bentley,6345143
2025/02/15,Princeton,Union (NY),6345144
2025/02/15,Harvard,Clarkson,6345145
2025/02/15,Notre Dame,Penn St.,6344202
2025/02/15,Minnesota,Michigan,6344246
2025/02/15,Omaha,Western Mich.,6345147
2025/02/15,Northeastern,UMass Lowell,6345136
2025/02/15,American Int'l,RIT,6345158
2025/02/15,Lake Superior St.,Ferris St.,6381274
2025/02/15,Vermont,Merrimack,6345153
2025/02/15,Providence,Boston U.,6345137
2025/02/15,Boston College,Massachusetts,6345139
2025/02/15,Niagara,Robert Morris,6345152
2025/02/15,Cornell,Yale,6345156
2025/02/15,New Hampshire,Maine,6345154
2025/02/15,Quinnipiac,Rensselaer,6345155
2025/02/15,Colgate,Brown,6345157
2025/02/15,Dartmouth,St. Lawrence,6345151
2025/02/15,Army West Point,Air Force,6345146
2025/02/15,Michigan Tech,Augustana (SD),6345149
2025/02/15,Arizona St.,Minn. Duluth,6345150
2025/02/15,North Dakota,Denver,6345138
2025/02/15,Miami (OH),Colorado Col.,6345148
2025/02/15,Wisconsin,Ohio St.,6344308
2025/02/18,Sacred Heart,American Int'l,6345159
2025/02/20,Bentley,Holy Cross,6345160
2025/02/21,Denver,Miami (OH),6345177
2025/02/21,Penn St.,Michigan St.,6344216
2025/02/21,Army West Point,American Int'l,6345166
2025/02/21,Yale,Quinnipiac,6345162
2025/02/21,Clarkson,Cornell,6345163
2025/02/21,Niagara,Canisius,6345164
2025/02/21,Air Force,Robert Morris,6345165
2025/02/21,Boston College,Vermont,6345168
2025/02/21,LIU,Stonehill,6345167
2025/02/21,Rensselaer,Dartmouth,6345170
2025/02/21,St. Lawrence,Colgate,6345171
2025/02/21,Northeastern,Boston U.,6345172
2025/02/21,Union (NY),Harvard,6345173
2025/02/21,Brown,Princeton,6345174
2025/02/21,Massachusetts,New Hampshire,6345176
2025/02/21,Mercyhurst,RIT,6345178
2025/02/21,Bowling Green,Bemidji St.,6345161
2025/02/21,St. Thomas (MN),Northern Mich.,6345181
2025/02/21,Minnesota St.,Lake Superior St.,6345184
2025/02/21,Ferris St.,Michigan Tech,6345182
2025/02/21,Maine,UConn,6345169
2025/02/21,Ohio St.,Minnesota,6344247
2025/02/21,Minn. Duluth,North Dakota,6345179
2025/02/21,Alas. Fairbanks,Augustana (SD),6345180
2025/02/21,Colorado Col.,St. Cloud St.,6345185
2025/02/21,Notre Dame,Wisconsin,6345283
2025/02/21,Western Mich.,Arizona St.,6345175
2025/02/21,Lindenwood,Alas. Anchorage,6345183
2025/02/22,American Int'l,Army West Point,6345189
2025/02/22,Union (NY),Dartmouth,6345204
2025/02/22,LIU,Stonehill,6345190
2025/02/22,Penn St.,Michigan St.,6344217
2025/02/22,Ohio St.,Minnesota,6344248
2025/02/22,UMass Lowell,Providence,6345188
2025/02/22,Bentley,Sacred Heart,6345193
2025/02/22,Denver,Miami (OH),6345210
2025/02/22,St. Thomas (MN),Northern Mich.,6345198
2025/02/22,Minnesota St.,Lake Superior St.,6345200
2025/02/22,Ferris St.,Michigan Tech,6345199
2025/02/22,Air Force,Robert Morris,6345203
2025/02/22,Boston U.,Northeastern,6345186
2025/02/22,Western Mich.,Arizona St.,6345191
2025/02/22,Colorado Col.,St. Cloud St.,6345194
2025/02/22,St. Lawrence,Cornell,6345202
2025/02/22,Brown,Quinnipiac,6345201
2025/02/22,Clarkson,Colgate,6345205
2025/02/22,Rensselaer,Harvard,6345206
2025/02/22,Canisius,Niagara,6345207
2025/02/22,New Hampshire,Massachusetts,6345208
2025/02/22,Yale,Princeton,6345209
2025/02/22,Mercyhurst,RIT,6345192
2025/02/22,Minn. Duluth,North Dakota,6345195
2025/02/22,Alas. Fairbanks,Augustana (SD),6345196
2025/02/22,Bowling Green,Bemidji St.,6345197
2025/02/22,Boston College,Vermont,6345187
2025/02/22,Notre Dame,Wisconsin,6345284
2025/02/22,Lindenwood,Alas. Anchorage,6345211
2025/02/24,American Int'l,Holy Cross,6385959
2025/02/25,Boston U.,UConn,6345212
2025/02/27,UMass Lowell,Massachusetts,6345213
2025/02/27,Michigan,Ohio St.,6344270
2025/02/28,RIT,American Int'l,6441860
2025/02/28,Michigan,Ohio St.,6344271
2025/02/28,North Dakota,Western Mich.,6345218
2025/02/28,Northeastern,UConn,6345214
2025/02/28,Quinnipiac,Clarkson,6345216
2025/02/28,Cornell,Union (NY),6345217
2025/02/28,Princeton,St. Lawrence,6345215
2025/02/28,Merrimack,Providence,6345219
2025/02/28,Vermont,Maine,6345220
2025/02/28,Colgate,Rensselaer,6345222
2025/02/28,New Hampshire,Boston College,6345223
2025/02/28,Dartmouth,Brown,6345225
2025/02/28,Harvard,Yale,6345224
2025/02/28,Michigan St.,Notre Dame,6348366
2025/02/28,Lake Superior St.,Bowling Green,6345227
2025/02/28,Northern Mich.,Ferris St.,6345229
2025/02/28,Alas. Fairbanks,LIU,6345232
2025/02/28,Bemidji St.,Minnesota St.,6345226
2025/02/28,Michigan Tech,St. Thomas (MN),6345228
2025/02/28,Miami (OH),Minn. Duluth,6345230
2025/02/28,Arizona St.,Omaha,6345231
2025/02/28,Minnesota,Penn St.,6344203
2025/02/28,St. Cloud St.,Denver,6345221
2025/03/01,Colgate,Union (NY),6345235
2025/03/01,Mercyhurst,Canisius,6441861
2025/03/01,North Dakota,Western Mich.,6345236
2025/03/01,Massachusetts,UMass Lowell,6345238
2025/03/01,Michigan St.,Notre Dame,6348367
2025/03/01,Northern Mich.,Ferris St.,6345241
2025/03/01,Vermont,Maine,6345245
2025/03/01,Providence,Merrimack,6345234
2025/03/01,Quinnipiac,St. Lawrence,6345243
2025/03/01,Princeton,Clarkson,6345244
2025/03/01,Cornell,Rensselaer,6345246
2025/03/01,Boston College,New Hampshire,6345247
2025/03/01,Harvard,Brown,6345249
2025/03/01,Robert Morris,Air Force,6441862
2025/03/01,Dartmouth,Yale,6345248
2025/03/01,Bemidji St.,Minnesota St.,6345239
2025/03/01,Michigan Tech,St. Thomas (MN),6345240
2025/03/01,Miami (OH),Minn. Duluth,6345242
2025/03/01,Lake Superior St.,Bowling Green,6345250
2025/03/01,UConn,Northeastern,6345233
2025/03/01,Alas. Fairbanks,LIU,6345252
2025/03/01,Minnesota,Penn St.,6344204
2025/03/01,St. Cloud St.,Denver,6345237
2025/03/01,Arizona St.,Omaha,6345251
2025/03/06,Providence,Boston U.,6345253
2025/03/06,Northeastern,Merrimack,6345254
2025/03/06,UConn,Vermont,6345255
2025/03/07,New Hampshire,UMass Lowell,6345257
2025/03/07,Air Force,Sacred Heart,6442953
2025/03/07,Princeton,Brown,6442988
2025/03/07,Penn St.,Michigan,6442655
2025/03/07,Wisconsin,Ohio St.,6442661
2025/03/07,Maine,Massachusetts,6345256
2025/03/07,American Int'l,Holy Cross,6442956
2025/03/07,Canisius,Bentley,6442959
2025/03/07,Army West Point,Niagara,6442962
2025/03/07,Rensselaer,Harvard,6442987
2025/03/07,Western Mich.,Miami (OH),6345259
2025/03/07,Michigan Tech,Bowling Green,6442970
2025/03/07,Omaha,North Dakota,6345260
2025/03/07,Lake Superior St.,Minnesota St.,6442969
2025/03/07,Ferris St.,St. Thomas (MN),6442971
2025/03/07,Bemidji St.,Augustana (SD),6442978
2025/03/07,Minn. Duluth,St. Cloud St.,6345261
2025/03/07,Colorado Col.,Denver,6345258
2025/03/07,Notre Dame,Minnesota,6442658
2025/03/08,Merrimack,Boston College,6345263
2025/03/08,Air Force,Sacred Heart,6442954
2025/03/08,UMass Lowell,New Hampshire,6345269
2025/03/08,Providence,Northeastern,6345262
2025/03/08,Minn. Duluth,St. Cloud St.,6345265
2025/03/08,Boston U.,Vermont,6345268
2025/03/08,Maine,Massachusetts,6345264
2025/03/08,Penn St.,Michigan,6442656
2025/03/08,Wisconsin,Ohio St.,6442662
2025/03/08,American Int'l,Holy Cross,6442957
2025/03/08,Canisius,Bentley,6442960
2025/03/08,St. Lawrence,Dartmouth,6442989
2025/03/08,Army West Point,Niagara,6442963
2025/03/08,Western Mich.,Miami (OH),6345270
2025/03/08,Omaha,North Dakota,6345267
2025/03/08,Lake Superior St.,Minnesota St.,6442972
2025/03/08,Michigan Tech,Bowling Green,6442973
2025/03/08,Ferris St.,St. Thomas (MN),6442976
2025/03/08,Bemidji St.,Augustana (SD),6442979
2025/03/08,Yale,Cornell,6442990
2025/03/08,Denver,Colorado Col.,6345266
2025/03/08,Notre Dame,Minnesota,6442659
2025/03/09,Air Force,Sacred Heart,6442955
2025/03/09,American Int'l,Holy Cross,6442958
2025/03/09,Army West Point,Niagara,6442964
2025/03/09,Wisconsin,Ohio St.,6442663
2025/03/09,Notre Dame,Minnesota,6442660
2025/03/09,Bemidji St.,Augustana (SD),6442980
2025/03/10,Wisconsin,Ohio St.,6442662
2025/03/11,Wisconsin,Ohio St.,6442663
2025/03/12,Vermont,Massachusetts,6443720
2025/03/12,Northeastern,Merrimack,6443721
2025/03/12,New Hampshire,UMass Lowell,6443722
2025/03/14,Brown,Quinnipiac,6442991
2025/03/14,Dartmouth,Union (NY),6442992
2025/03/14,Cornell,Colgate,6442993
2025/03/14,Harvard,Clarkson,6442995
2025/03/14,Providence,UConn,6443723
2025/03/14,Army West Point,Holy Cross,6443760
2025/03/14,Bentley,Sacred Heart,6443763
2025/03/14,St. Cloud St.,Western Mich.,6444068
2025/03/14,North Dakota,Omaha,6444071
2025/03/14,Colorado Col.,Denver,6444074
2025/03/14,Minn. Duluth,Arizona St.,6444077
2025/03/15,Harvard,Clarkson,6443573
2025/03/15,Dartmouth,Union (NY),6443577
2025/03/15,Brown,Quinnipiac,6443571
2025/03/15,Massachusetts,Boston U.,6443717
2025/03/15,Bentley,Sacred Heart,6443764
2025/03/15,Bowling Green,St. Thomas (MN),6442968
2025/03/15,Notre Dame,Michigan St.,6442668
2025/03/15,UMass Lowell,Maine,6443718
2025/03/15,St. Cloud St.,Western Mich.,6444069
2025/03/15,Cornell,Colgate,6443575
2025/03/15,Army West Point,Holy Cross,6443761
2025/03/15,Northeastern,Boston College,6443719
2025/03/15,Bemidji St.,Minnesota St.,6442967
2025/03/15,North Dakota,Omaha,6444072
2025/03/15,Colorado Col.,Denver,6444075
2025/03/15,Penn St.,Ohio St.,6442669
2025/03/15,Minn. Duluth,Arizona St.,6444078
2025/03/16,Harvard,Clarkson,6443574
2025/03/16,Colorado Col.,Denver,6444076
2025/03/17,Michigan Tech,Bowling Green,6442975
2025/03/17,Ferris St.,St. Thomas (MN),6442977
2025/03/17,Bemidji St.,Augustana (SD),6442980
2025/03/20,UConn,Boston U.,6443715
2025/03/20,Northeastern,Maine,6443716
2025/03/21,Cornell,Quinnipiac,6442986
2025/03/21,Dartmouth,Clarkson,6442985
2025/03/21,St. Thomas (MN),Minnesota St.,6442966
2025/03/21,Denver,Arizona St.,6442998
2025/03/21,UConn,Maine,6443714
2025/03/21,North Dakota,Western Mich.,6442999
2025/03/22,Cornell,Clarkson,6442984
2025/03/22,Bentley,Holy Cross,6442965
2025/03/22,Ohio St.,Michigan St.,6442670
2025/03/22,Denver,Western Mich.,6442997
2025/03/23,Cornell,Quinnipiac,6442986
2025/03/27,Ohio St.,Boston U.,6384830
2025/03/27,Minnesota St.,Western Mich.,6384825
2025/03/27,Cornell,Michigan St.,6384829
2025/03/27,Massachusetts,Minnesota,6384826
2025/03/28,Bentley,Boston College,6384823
2025/03/28,Quinnipiac,UConn,6384828
2025/03/28,Denver,Providence,6384824
2025/03/28,Penn St.,Maine,6384827
2025/03/29,Cornell,Boston U.,6384834
2025/03/29,Massachusetts,Western Mich.,6384832
2025/03/30,Penn St.,UConn,6384833
2025/03/30,Denver,Boston College,6384831
